	0	19	0	1072025	31072025	SUPERMERCADO FRUTILÂNDIA LTDA	4,79296E+12		MS	283206993	5007901			A	1																							
	C190	60	5405	0	17,21	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324689	5,02507E+43	26072025	26072025	78,89	0	0	0	78,89	9	0	0	0	5,99	1,02																
	C190	20	5102	17	14,55	5,99	1,02	0	0	8,56	0																											
	C190	60	5405	0	64,34	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324690	5,02507E+43	26072025	26072025	61,6	0	0	0	61,6	9	0	0	0	0	0																
	C190	60	5405	0	61,6	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324691	5,02507E+43	26072025	26072025	16,85	0	0	0	16,85	9	0	0	0	6,94	1,18																
	C190	20	5102	17	16,85	6,94	1,18	0	0	9,91	0																											
	C100	1	0		65	0	6	324692	5,02507E+43	26072025	26072025	5,69	0	0	0	5,69	9	0	0	0	0	0																
	C190	60	5405	0	5,69	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324693	5,02507E+43	26072025	26072025	50,98	0	0	0	50,98	9	0	0	0	5,76	0,98																
	C190	20	5102	17	13,99	5,76	0,98	0	0	8,23	0																											
	C190	60	5405	0	36,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324694	5,02507E+43	26072025	26072025	23,04	0	0	0	23,04	9	0	0	0	0	0																
	C190	60	5405	0	23,04	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324695	5,02507E+43	26072025	26072025	77,04	0	0	0	77,04	9	0	0	0	17,16	2,93																
	C190	20	5102	17	41,65	17,16	2,93	0	0	24,49	0																											
	C190	60	5405	0	35,39	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324696	5,02507E+43	26072025	26072025	12,98	0	0	0	12,98	9	0	0	0	0	0																
	C190	60	5405	0	12,98	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324697	5,02507E+43	26072025	26072025	34,95	0	0	0	34,95	9	0	0	0	0	0																
	C190	60	5405	0	34,95	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324698	5,02507E+43	26072025	26072025	79	0	0	0	79	9	0	0	0	27,13	4,62																
	C190	0	5102	17	24,76	24,76	4,22	0	0	0	0																											
	C190	20	5102	17	5,76	2,37	0,4	0	0	3,39	0																											
	C190	60	5405	0	48,48	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324699	5,02507E+43	26072025	26072025	46,18	0	0	0	46,18	9	0	0	0	13,68	2,32																
	C190	0	5102	17	8,87	8,87	1,51	0	0	0	0																											
	C190	20	5102	17	11,68	4,81	0,81	0	0	6,87	0																											
	C190	60	5405	0	25,63	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324700	5,02507E+43	26072025	26072025	9,31	0	0	0	9,31	9	0	0	0	0	0																
	C190	60	5405	0	9,31	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324701	5,02507E+43	26072025	26072025	5,95	0	0	0	5,95	9	0	0	0	0	0																
	C190	60	5405	0	5,95	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324702	5,02507E+43	26072025	26072025	6,12	0	0	0	6,12	9	0	0	0	0	0																
	C190	60	5405	0	6,12	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324703	5,02507E+43	26072025	26072025	91,68	0	0	0	91,68	9	0	0	0	27,91	4,74																
	C190	0	5102	17	6,95	6,95	1,18	0	0	0	0																											
	C190	20	5102	17	50,91	20,96	3,56	0	0	29,95	0																											
	C190	60	5405	0	33,82	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324704	5,02507E+43	26072025	26072025	51,51	0	0	0	51,51	9	0	0	0	21,85	3,71																
	C190	0	5102	17	5,76	5,76	0,98	0	0	0	0																											
	C190	20	5102	17	39,07	16,09	2,73	0	0	22,98	0																											
	C190	60	5405	0	6,68	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324705	5,02507E+43	26072025	26072025	3	0	0	0	3	9	0	0	0	3	0,51																
	C190	0	5102	17	3	3	0,51	0	0	0	0																											
	C100	1	0		65	0	6	324706	5,02507E+43	26072025	26072025	25,63	0	0	0	25,63	9	0	0	0	6,03	1,02																
	C190	20	5102	17	14,64	6,03	1,02	0	0	8,61	0																											
	C190	60	5405	0	10,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324707	5,02507E+43	26072025	26072025	23,48	0	0	0	23,48	9	0	0	0	0	0																
	C190	60	5405	0	23,48	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324708	5,02507E+43	26072025	26072025	329,95	0	0	0	329,95	9	0	0	0	58,84	10																
	C190	0	5102	17	36,96	36,96	6,28	0	0	0	0																											
	C190	20	5102	17	53,15	21,88	3,72	0	0	31,27	0																											
	C190	60	5405	0	239,84	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324709	5,02507E+43	26072025	26072025	35,05	0	0	0	35,05	9	0	0	0	20,83	3,54																
	C190	0	5102	17	10,88	10,88	1,85	0	0	0	0																											
	C190	20	5102	17	24,17	9,95	1,69	0	0	14,22	0																											
	C100	1	0		65	0	6	324710	5,02507E+43	26072025	26072025	20,99	0	0	0	20,99	9	0	0	0	0	0																
	C190	60	5405	0	20,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324711	5,02507E+43	26072025	26072025	29,1	0	0	0	29,1	9	0	0	0	0	0																
	C190	60	5405	0	29,1	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324712	5,02507E+43	26072025	26072025	65,97	0	0	0	65,97	9	0	0	0	0	0																
	C190	60	5405	0	65,97	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324713	5,02507E+43	26072025	26072025	199,99	0	0	0	199,99	9	0	0	0	0	0																
	C190	60	5405	0	199,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324714	5,02507E+43	26072025	26072025	9,81	0	0	0	9,81	9	0	0	0	4,04	0,69																
	C190	20	5102	17	9,81	4,04	0,69	0	0	5,77	0																											
	C100	1	0		65	0	6	324715	5,02507E+43	26072025	26072025	33,99	0	0	0	33,99	9	0	0	0	14,02	2,39																
	C190	0	5102	17	5,98	5,98	1,02	0	0	0	0																											
	C190	20	5102	17	19,53	8,04	1,37	0	0	11,49	0																											
	C190	60	5405	0	8,48	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324716	5,02507E+43	26072025	26072025	143,22	0	0	0	143,22	9	0	0	0	6,95	1,19																
	C190	20	5102	17	16,87	6,95	1,19	0	0	9,92	0																											
	C190	60	5405	0	126,35	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324717	5,02507E+43	26072025	26072025	31,33	0	0	0	31,33	9	0	0	0	12,19	2,08																
	C190	0	5102	17	7,36	7,36	1,25	0	0	0	0																											
	C190	20	5102	17	11,74	4,83	0,83	0	0	6,91	0																											
	C190	60	5405	0	12,23	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324718	5,02507E+43	26072025	26072025	20,81	0	0	0	20,81	9	0	0	0	1,98	0,34																
	C190	0	5102	17	0,5	0,5	0,09	0	0	0	0																											
	C190	20	5102	17	3,59	1,48	0,25	0	0	2,11	0																											
	C190	60	5405	0	16,72	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324719	5,02507E+43	26072025	26072025	35,08	0	0	0	35,08	9	0	0	0	14,63	2,49																
	C190	0	5102	17	8,18	8,18	1,39	0	0	0	0																											
	C190	20	5102	17	6,93	6,45	1,1	0	0	0,48	0																											
	C190	60	5405	0	19,97	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324720	5,02507E+43	26072025	26072025	1,79	0	0	0	1,79	9	0	0	0	0,74	0,13																
	C190	20	5102	17	1,79	0,74	0,13	0	0	1,05	0																											
	C100	1	0		65	0	6	324721	5,02507E+43	26072025	26072025	5,19	0	0	0	5,19	9	0	0	0	2	0,34																
	C190	0	5102	17	2	2	0,34	0	0	0	0																											
	C190	60	5405	0	3,19	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324722	5,02507E+43	26072025	26072025	49,28	0	0	0	49,28	9	0	0	0	0	0																
	C190	60	5405	0	49,28	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324723	5,02507E+43	26072025	26072025	103,15	0	0	0	103,15	9	0	0	0	2,59	0,44																
	C190	20	5102	17	6,29	2,59	0,44	0	0	3,7	0																											
	C190	60	5405	0	96,86	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324724	5,02507E+43	26072025	26072025	34,95	0	0	0	34,95	9	0	0	0	8,22	1,4																
	C190	20	5102	17	19,96	8,22	1,4	0	0	11,74	0																											
	C190	60	5405	0	14,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324725	5,02507E+43	26072025	26072025	168,9	0	0	0	168,9	9	0	0	0	6,16	1,05																
	C190	20	5102	17	14,96	6,16	1,05	0	0	8,8	0																											
	C190	60	5405	0	153,94	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324726	5,02507E+43	26072025	26072025	64,46	0	0	0	64,46	9	0	0	0	0	0																
	C190	60	5405	0	64,46	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324727	5,02507E+43	26072025	26072025	19,84	0	0	0	19,84	9	0	0	0	8,16	1,39																
	C190	20	5102	17	19,84	8,16	1,39	0	0	11,68	0																											
	C100	1	0		65	0	6	324728	5,02507E+43	26072025	26072025	20,36	0	0	0	20,36	9	0	0	0	0	0																
	C190	60	5405	0	20,36	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324729	5,02507E+43	26072025	26072025	54,76	0	0	0	54,76	9	0	0	0	2,47	0,42																
	C190	20	5102	17	5,99	2,47	0,42	0	0	3,52	0																											
	C190	60	5405	0	48,77	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324730	5,02507E+43	26072025	26072025	303,16	0	0	0	303,16	9	0	0	0	110,71	18,83																
	C190	0	5102	17	107,55	107,55	18,29	0	0	0	0																											
	C190	20	5102	17	7,67	3,16	0,54	0	0	4,51	0																											
	C190	60	5405	0	187,94	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324731	5,02507E+43	26072025	26072025	51,04	0	0	0	51,04	9	0	0	0	0	0																
	C190	60	5405	0	51,04	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324732	5,02507E+43	26072025	26072025	9,89	0	0	0	9,89	9	0	0	0	0	0																
	C190	60	5405	0	9,89	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324733	5,02507E+43	26072025	26072025	61,71	0	0	0	61,71	9	0	0	0	6,99	1,19																
	C190	0	5102	17	1	1	0,17	0	0	0	0																											
	C190	20	5102	17	5,99	5,99	1,02	0	0	0	0																											
	C190	60	5405	0	54,72	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324734	5,02507E+43	26072025	26072025	11,85	0	0	0	11,85	9	0	0	0	0	0																
	C190	60	5405	0	11,85	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324735	5,02507E+43	26072025	26072025	4	0	0	0	4	9	0	0	0	4	0,68																
	C190	0	5102	17	4	4	0,68	0	0	0	0																											
	C100	1	0		65	0	6	324736	5,02507E+43	26072025	26072025	32,27	0	0	0	32,27	9	0	0	0	11,83	2,01																
	C190	20	5102	17	28,75	11,83	2,01	0	0	16,92	0																											
	C190	60	5405	0	3,52	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324737	5,02507E+43	26072025	26072025	66,82	0	0	0	66,82	9	0	0	0	51,93	8,86																
	C190	0	5102	17	49,46	49,46	8,44	0	0	0	0																											
	C190	20	5102	17	5,99	2,47	0,42	0	0	3,52	0																											
	C190	60	5405	0	11,37	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324738	5,02507E+43	26072025	26072025	13,77	0	0	0	13,77	9	0	0	0	4,73	0,81																
	C190	0	5102	17	3,99	3,99	0,68	0	0	0	0																											
	C190	20	5102	17	1,79	0,74	0,13	0	0	1,05	0																											
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324739	5,02507E+43	26072025	26072025	211,06	0	0	0	211,06	9	0	0	0	65,77	11,18																
	C190	0	5102	17	50,41	50,41	8,57	0	0	0	0																											
	C190	20	5102	17	37,28	15,36	2,61	0	0	21,92	0																											
	C190	60	5405	0	123,37	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324740	5,02507E+43	26072025	26072025	47,46	0	0	0	47,46	9	0	0	0	13,18	2,24																
	C190	0	5102	17	13,18	13,18	2,24	0	0	0	0																											
	C190	60	5405	0	34,28	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324741	5,02507E+43	26072025	26072025	99,72	0	0	0	99,72	9	0	0	0	5,34	0,91																
	C190	20	5102	17	12,97	5,34	0,91	0	0	7,63	0																											
	C190	60	5405	0	86,75	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324742	5,02507E+43	26072025	26072025	29,59	0	0	0	29,59	9	0	0	0	12,18	2,07																
	C190	20	5102	17	29,59	12,18	2,07	0	0	17,41	0																											
	C100	1	0		65	0	6	324743	5,02507E+43	26072025	26072025	17,35	0	0	0	17,35	9	0	0	0	15,37	2,62																
	C190	0	5102	17	13,99	13,99	2,38	0	0	0	0																											
	C190	20	5102	17	3,36	1,38	0,24	0	0	1,98	0																											
	C100	1	0		65	0	6	324744	5,02507E+43	26072025	26072025	27,96	0	0	0	27,96	9	0	0	0	3,28	0,56																
	C190	20	5102	17	7,97	3,28	0,56	0	0	4,69	0																											
	C190	60	5405	0	19,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324745	5,02507E+43	26072025	26072025	61,04	0	0	0	61,04	9	0	0	0	54,36	9,24																
	C190	0	5102	17	54,36	54,36	9,24	0	0	0	0																											
	C190	60	5405	0	6,68	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324746	5,02507E+43	26072025	26072025	187,5	0	0	0	187,5	9	0	0	0	46,28	7,87																
	C190	0	5102	17	5,99	5,99	1,02	0	0	0	0																											
	C190	20	5102	17	97,87	40,29	6,85	0	0	57,58	0																											
	C190	60	5405	0	83,64	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324747	5,02507E+43	26072025	26072025	3,5	0	0	0	3,5	9	0	0	0	0	0																
	C190	60	5405	0	3,5	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324748	5,02507E+43	26072025	26072025	12,91	0	0	0	12,91	9	0	0	0	5,32	0,9																
	C190	20	5102	17	12,91	5,32	0,9	0	0	7,59	0																											
	C100	1	0		65	0	6	324749	5,02507E+43	26072025	26072025	12,94	0	0	0	12,94	9	0	0	0	5,33	0,91																
	C190	20	5102	17	12,94	5,33	0,91	0	0	7,61	0																											
	C100	1	0		65	0	6	324750	5,02507E+43	26072025	26072025	16,39	0	0	0	16,39	9	0	0	0	6,74	1,14																
	C190	20	5102	17	16,39	6,74	1,14	0	0	9,65	0																											
	C100	1	0		65	0	6	324751	5,02507E+43	26072025	26072025	216,04	0	0	0	216,04	9	0	0	0	5,29	0,9																
	C190	0	5102	17	5,29	5,29	0,9	0	0	0	0																											
	C190	60	5405	0	210,75	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324752	5,02507E+43	26072025	26072025	113,28	0	0	0	113,28	9	0	0	0	0	0																
	C190	60	5405	0	113,28	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324753	5,02507E+43	26072025	26072025	14,47	0	0	0	14,47	9	0	0	0	4,99	0,85																
	C190	20	5102	17	12,13	4,99	0,85	0	0	7,14	0																											
	C190	60	5405	0	2,34	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324754	5,02507E+43	26072025	26072025	114,1	0	0	0	114,1	9	0	0	0	27,92	4,75																
	C190	20	5102	17	67,81	27,92	4,75	0	0	39,89	0																											
	C190	60	5405	0	46,29	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324755	5,02507E+43	26072025	26072025	57,09	0	0	0	57,09	9	0	0	0	0	0																
	C190	60	5405	0	57,09	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324756	5,02507E+43	26072025	26072025	199,99	0	0	0	199,99	9	0	0	0	0	0																
	C190	60	5405	0	199,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324757	5,02507E+43	26072025	26072025	314,28	0	0	0	314,28	9	0	0	0	5,26	0,9																
	C190	20	5102	17	12,78	5,26	0,9	0	0	7,52	0																											
	C190	60	5405	0	301,5	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324758	5,02507E+43	26072025	26072025	27,37	0	0	0	27,37	9	0	0	0	9,99	1,7																
	C190	0	5102	17	9,99	9,99	1,7	0	0	0	0																											
	C190	60	5405	0	17,38	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324759	5,02507E+43	26072025	26072025	13,68	0	0	0	13,68	9	0	0	0	1,91	0,33																
	C190	20	5102	17	4,62	1,91	0,33	0	0	2,71	0																											
	C190	60	5405	0	9,06	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324760	5,02507E+43	26072025	26072025	65,06	0	0	0	65,06	9	0	0	0	11,35	1,93																
	C190	0	5102	17	9	9	1,53	0	0	0	0																											
	C190	20	5102	17	5,72	2,35	0,4	0	0	3,37	0																											
	C190	60	5405	0	50,34	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324761	5,02507E+43	26072025	26072025	49,77	0	0	0	49,77	9	0	0	0	21,53	3,67																
	C190	0	5102	17	10,98	10,98	1,87	0	0	0	0																											
	C190	20	5102	17	25,62	10,55	1,8	0	0	15,07	0																											
	C190	60	5405	0	13,17	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324762	5,02507E+43	26072025	26072025	4	0	0	0	4	9	0	0	0	4	0,68																
	C190	0	5102	17	4	4	0,68	0	0	0	0																											
	C100	1	0		65	0	6	324763	5,02507E+43	26072025	26072025	85,51	0	0	0	85,51	9	0	0	0	75,08	12,76																
	C190	0	5102	17	67,79	67,79	11,52	0	0	0	0																											
	C190	20	5102	17	17,72	7,29	1,24	0	0	10,43	0																											
	C100	1	0		65	0	6	324764	5,02507E+43	26072025	26072025	7,41	0	0	0	7,41	9	0	0	0	0	0																
	C190	60	5405	0	7,41	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324765	5,02507E+43	26072025	26072025	17,75	0	0	0	17,75	9	0	0	0	7,3	1,24																
	C190	20	5102	17	17,75	7,3	1,24	0	0	10,45	0																											
	C100	1	0		65	0	6	324766	5,02507E+43	26072025	26072025	157,41	0	0	0	157,41	9	0	0	0	19,44	3,31																
	C190	20	5102	17	47,21	19,44	3,31	0	0	27,77	0																											
	C190	60	5405	0	110,2	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324767	5,02507E+43	26072025	26072025	38,25	0	0	0	38,25	9	0	0	0	13,38	2,28																
	C190	0	5102	17	13,38	13,38	2,28	0	0	0	0																											
	C190	60	5405	0	24,87	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324768	5,02507E+43	26072025	26072025	20,57	0	0	0	20,57	9	0	0	0	0	0																
	C190	60	5405	0	20,57	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324769	5,02507E+43	26072025	26072025	89,29	0	0	0	89,29	9	0	0	0	35,15	5,97																
	C190	20	5102	17	85,38	35,15	5,97	0	0	50,23	0																											
	C190	60	5405	0	3,91	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324770	5,02507E+43	26072025	26072025	38,7	0	0	0	38,7	9	0	0	0	6,89	1,17																
	C190	20	5102	17	16,72	6,89	1,17	0	0	9,83	0																											
	C190	60	5405	0	21,98	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324771	5,02507E+43	26072025	26072025	17,33	0	0	0	17,33	9	0	0	0	7,13	1,21																
	C190	20	5102	17	17,33	7,13	1,21	0	0	10,2	0																											
	C100	1	0		65	0	6	324772	5,02507E+43	26072025	26072025	490,18	0	0	0	490,18	9	0	0	0	23,6	4,02																
	C190	0	5102	17	17,59	17,59	2,99	0	0	0	0																											
	C190	20	5102	17	14,58	6,01	1,03	0	0	8,57	0																											
	C190	60	5405	0	458,01	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324773	5,02507E+43	26072025	26072025	333,58	0	0	0	333,58	9	0	0	0	37,64	6,4																
	C190	20	5102	17	91,42	37,64	6,4	0	0	53,78	0																											
	C190	60	5405	0	242,16	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324774	5,02507E+43	26072025	26072025	98,45	0	0	0	98,45	9	0	0	0	13,28	2,25																
	C190	0	5102	17	4,49	4,49	0,76	0	0	0	0																											
	C190	20	5102	17	21,33	8,79	1,49	0	0	12,54	0																											
	C190	60	5405	0	72,63	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324775	5,02507E+43	26072025	26072025	66,11	0	0	0	66,11	9	0	0	0	34,74	5,9																
	C190	0	5102	17	12,78	12,78	2,17	0	0	0	0																											
	C190	20	5102	17	53,33	21,96	3,73	0	0	31,37	0																											
	C100	1	0		65	0	6	324776	5,02507E+43	26072025	26072025	117,35	0	0	0	117,35	9	0	0	0	20,2	3,44																
	C190	0	5102	17	18,99	18,99	3,23	0	0	0	0																											
	C190	20	5102	17	2,93	1,21	0,21	0	0	1,72	0																											
	C190	60	5405	0	95,43	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324777	5,02507E+43	26072025	26072025	116,48	0	0	0	116,48	9	0	0	0	12,6	2,14																
	C190	0	5102	17	2	2	0,34	0	0	0	0																											
	C190	20	5102	17	25,75	10,6	1,8	0	0	15,15	0																											
	C190	60	5405	0	88,73	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324778	5,02507E+43	26072025	26072025	44,3	0	0	0	44,3	9	0	0	0	6,32	1,07																
	C190	20	5102	17	6,32	6,32	1,07	0	0	0	0																											
	C190	60	5405	0	37,98	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324779	5,02507E+43	26072025	26072025	7,99	0	0	0	7,99	9	0	0	0	0	0																
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324780	5,02507E+43	26072025	26072025	9,09	0	0	0	9,09	9	0	0	0	0	0																
	C190	60	5405	0	9,09	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324781	5,02507E+43	26072025	26072025	95,33	0	0	0	95,33	9	0	0	0	19,35	3,29																
	C190	0	5102	17	19,35	19,35	3,29	0	0	0	0																											
	C190	60	5405	0	75,98	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324782	5,02507E+43	26072025	26072025	41,47	0	0	0	41,47	9	0	0	0	0	0																
	C190	60	5405	0	41,47	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324783	5,02507E+43	26072025	26072025	18,45	0	0	0	18,45	9	0	0	0	7,58	1,29																
	C190	0	5102	17	2,19	2,19	0,37	0	0	0	0																											
	C190	20	5102	17	13,1	5,39	0,92	0	0	7,71	0																											
	C190	60	5405	0	3,16	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324784	5,02507E+43	26072025	26072025	51,36	0	0	0	51,36	9	0	0	0	10,37	1,76																
	C190	0	5102	17	7,2	7,2	1,22	0	0	0	0																											
	C190	20	5102	17	7,68	3,17	0,54	0	0	4,51	0																											
	C190	60	5405	0	36,48	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324785	5,02507E+43	26072025	26072025	32,58	0	0	0	32,58	9	0	0	0	13,42	2,28																
	C190	20	5102	17	32,58	13,42	2,28	0	0	19,16	0																											
	C100	1	0		65	0	6	324786	5,02507E+43	26072025	26072025	31,48	0	0	0	31,48	9	0	0	0	3,59	0,6																
	C190	20	5102	17	8,72	3,59	0,6	0	0	5,13	0																											
	C190	60	5405	0	22,76	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324787	5,02507E+43	26072025	26072025	15,14	0	0	0	15,14	9	0	0	0	6,24	1,06																
	C190	20	5102	17	15,14	6,24	1,06	0	0	8,9	0																											
	C100	1	0		65	0	6	324788	5,02507E+43	26072025	26072025	53,72	0	0	0	53,72	9	0	0	0	0	0																
	C190	60	5405	0	53,72	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324789	5,02507E+43	26072025	26072025	229,1	0	0	0	229,1	9	0	0	0	60,41	10,28																
	C190	0	5102	17	20,7	20,7	3,52	0	0	0	0																											
	C190	20	5102	17	96,44	39,71	6,76	0	0	56,73	0																											
	C190	60	5405	0	111,96	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324790	5,02507E+43	26072025	26072025	19,17	0	0	0	19,17	9	0	0	0	1,64	0,28																
	C190	20	5102	17	3,99	1,64	0,28	0	0	2,35	0																											
	C190	60	5405	0	15,18	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324791	5,02507E+43	26072025	26072025	31,15	0	0	0	31,15	9	0	0	0	3,18	0,54																
	C190	20	5102	17	7,72	3,18	0,54	0	0	4,54	0																											
	C190	60	5405	0	23,43	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324792	5,02507E+43	26072025	26072025	24,3	0	0	0	24,3	9	0	0	0	10,01	1,7																
	C190	20	5102	17	24,3	10,01	1,7	0	0	14,29	0																											
	C100	1	0		65	0	6	324793	5,02507E+43	26072025	26072025	60,81	0	0	0	60,81	9	0	0	0	18,39	3,12																
	C190	20	5102	17	44,67	18,39	3,12	0	0	26,28	0																											
	C190	60	5405	0	16,14	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324794	5,02507E+43	26072025	26072025	5,28	0	0	0	5,28	9	0	0	0	0	0																
	C190	60	5405	0	5,28	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324795	5,02507E+43	26072025	26072025	36,39	0	0	0	36,39	9	0	0	0	0	0																
	C190	60	5405	0	36,39	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324796	5,02507E+43	26072025	26072025	23,57	0	0	0	23,57	9	0	0	0	0	0																
	C190	60	5405	0	23,57	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324797	5,02507E+43	26072025	26072025	1,99	0	0	0	1,99	9	0	0	0	0	0																
	C190	60	5405	0	1,99	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324798	5,02507E+43	26072025	26072025	15,49	0	0	0	15,49	9	0	0	0	6,38	1,08																
	C190	20	5102	17	15,49	6,38	1,08	0	0	9,11	0																											
	C100	1	0		65	0	6	324799	5,02507E+43	26072025	26072025	20,36	0	0	0	20,36	9	0	0	0	0	0																
	C190	60	5405	0	20,36	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324800	5,02507E+43	26072025	26072025	61,36	0	0	0	61,36	9	0	0	0	0	0																
	C190	60	5405	0	61,36	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324801	5,02507E+43	26072025	26072025	44,24	0	0	0	44,24	9	0	0	0	3,48	0,59																
	C190	20	5102	17	8,47	3,48	0,59	0	0	4,99	0																											
	C190	60	5405	0	35,77	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324802	5,02507E+43	26072025	26072025	14,79	0	0	0	14,79	9	0	0	0	6,08	1,04																
	C190	20	5102	17	14,79	6,08	1,04	0	0	8,71	0																											
	C100	1	0		65	0	6	324803	5,02507E+43	26072025	26072025	14,38	0	0	0	14,38	9	0	0	0	4,53	0,77																
	C190	20	5102	17	10,99	4,53	0,77	0	0	6,46	0																											
	C190	60	5405	0	3,39	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324804	5,02507E+43	26072025	26072025	247,97	0	0	0	247,97	9	0	0	0	48,67	8,28																
	C190	0	5102	17	35,74	35,74	6,08	0	0	0	0																											
	C190	20	5102	17	31,41	12,93	2,2	0	0	18,48	0																											
	C190	60	5405	0	180,82	0	0	0	0	0	0																											
	C100	1	0		65	0	6	324805	5,02507E+43	26072025	26072025	26,06	0	0	0	26,06	9	0	0	0	4,85	0,83																
	C190	0	5102	17	3,99	3,99	0,68	0	0	0	0																											
	C190	20	5102	17	2,09	0,86	0,15	0	0	1,23	0																											
	C190	60	5405	0	19,98	0	0	0	0	0	0																											
